"AnnualCrops","BuiltUp","ConsolidatedBarren","NaturalGrassland","NaturalWoodedLand","PermanentCrops","PlantedForest","Shrubs","UnconsolidatedBarren","Waterbodies","Wetlands","SiteID","MajorityClass1"
0.234886883421931,2.29941896402522,1.13734701446409,2.88045493880579,80.3189516627519,0.18543701322784,2.21288169118556,5.20459883792805,0.0741748052911361,0,5.4518481888985,"s2lam025_231109","NaturalWoodedLand"
0,0.320908417674648,0.185139471735374,17.0822019254505,7.94865465317206,0,0.0617131572451247,62.861021969884,0,0,11.5403604048383,"s2lam026_230605","Shrubs"
0.231115436078336,0.291935287677898,9.31760126505291,0.900133803673519,0.182459554798686,0.0121639703199124,0,78.883347524632,0.0486558812796497,0,10.132587276487,"s2lam026_230630","Shrubs"
1.20348765811126,2.60346309713865,8.49809652462237,4.2736092349257,4.53149944737812,0.159646321994351,0.0368414589217733,73.3022227680216,0.0368414589217733,0.122804863072578,5.23148716689181,"s2lam026_230705","Shrubs"
2.72243534216062,0,11.8797178567009,17.5102091325331,0.0866229427051108,0.0123747061007301,0.235119415913872,62.7026358123995,0,0,4.8508847914862,"s2lam026_230725","Shrubs"
0.0367556971330556,31.8794413134036,3.6143102180838,0.098015192354815,3.09973045822102,0,0,3.49179122764028,25.974025974026,1.28644939965695,30.5194805194805,"s2lam026_230807","BuiltUp"
0.048786437370411,0.914745700695207,2.2197829003537,5.86656909379193,3.91511159897548,0,0,86.4861568483961,0.0731796560556165,0,0.475667764361507,"s2lam026_230812","Shrubs"
0,78.5060417429513,0.18308311973636,0.0732332478945441,2.90491883315025,0,0.0122055413157574,18.3205175149518,0,0,0,"s2lam026_230822","BuiltUp"
0.0852826510721248,0.91374269005848,2.22953216374269,5.09259259259259,3.94736842105263,0,0,87.0614035087719,0.0730994152046784,0,0.596978557504873,"s2lam026_231010","Shrubs"
0.0122579063495955,0.686442755577347,9.7818092669772,6.87668546212307,11.2159843098799,0.110321157146359,0,48.2103456729591,0.0367737190487865,0,23.0693797499387,"s2lam026_231029","Shrubs"
0,9.6358955498345,1.17690327326223,0.0612970454824077,21.1597401005272,0,0,58.0483020718401,0.527154591148707,0,9.39070736790487,"s2lam026_231117","Shrubs"
2.4226929632335,18.6389091794497,0.0973946919892866,2.081811541271,0.14609203798393,0.0608716824933041,2.52008765522279,1.96006817628439,0.949598246895544,3.68882395909423,67.4336498660823,"s2lam026_231125","Wetlands"
0.480769230769231,1.83678500986193,1.232741617357,11.353550295858,7.8525641025641,3.24211045364892,0.0862919132149901,70.5867850098619,0.308185404339251,0,3.02021696252465,"s2lam027_230705","Shrubs"
0.135534746180384,1.54016757023164,1.761951700345,0.357318876293741,12.8511582060128,0.406604238541153,0.295712173484475,74.3716116313455,0.0246426811237063,0,8.2552981764416,"s2lam027_230710","Shrubs"
25.2762091824208,0.0491038546525902,0.343726982568132,17.7264915295851,0.135035600294623,2.08691382273508,0,51.0311809477044,0,0,3.35133808003928,"s2lam027_230807","Shrubs"
0.0615839389087326,4.68037935706368,9.61941125754403,1.49033132159133,26.9983988175884,0.221702180071437,1.78593422835325,49.1439832491686,0,0,5.99827564971056,"s2lam027_231103","Shrubs"
0,10.5478941483414,5.10622437569884,0.161510746676606,37.0853522176668,0,0.124239035905081,22.7481674742204,0.0993912287240651,2.21145483911045,21.9157659336564,"s2lam027_231115","NaturalWoodedLand"
0.0738007380073801,3.53013530135301,0.19680196801968,10.4920049200492,16.4821648216482,0.615006150061501,0.0984009840098401,32.2140221402214,0,0,36.2976629766298,"s2lam027_231127","Wetlands"
1.10415899889584,15.2128573181205,1.95068089804932,34.6215188320451,0.711569132621764,0.306710833026622,0.0368052999631947,24.8313090418354,0.245368666421298,0,20.979020979021,"s2lam029_230714","NaturalGrassland"
2.06313696246582,0.0869997514292816,0.708426547352722,48.011434253045,0.062142679592344,0.347999005717126,0,47.6261496395725,0.0248570718369376,0,1.06885408898832,"s2lam029_230726","NaturalGrassland"
0,0.0248447204968944,5.19254658385093,12.8198757763975,3.3416149068323,0,0,75.8509316770186,0,0,2.77018633540373,"s2lam029_230808","Shrubs"
1.25430398425971,14.9655681259223,1.86915887850467,34.3334972946385,0.774717166748647,0.356615838662076,0.0368912936546975,24.7786522380718,0.221347761928185,0,21.4092474176094,"s2lam029_231010","NaturalGrassland"
0,1.29192546583851,6.95652173913043,24.1490683229814,0,0,0,55.4409937888199,12.1614906832298,0,0,"s2lam029_231019","Shrubs"
0.0123961819759514,1.20242965166729,5.37994297756291,10.6235279533904,3.4957233172183,0.0123961819759514,0.136358001735465,76.1869344241973,0,0,2.95029131027643,"s2lam029_231106","Shrubs"
1.58044202988023,10.6926781084084,3.01271761945919,38.5726632917644,0.271638473885665,0.432152117545376,0.0617360167921966,26.8428201012471,1.19767872576861,8.51957031732313,8.81590319792567,"s2lam029_231114","NaturalGrassland"
0.209230769230769,3.29846153846154,0.196923076923077,7.82769230769231,0.726153846153846,0.258461538461538,0.0861538461538462,85.5384615384615,0.849230769230769,0,1.00923076923077,"s2lam030_230704","Shrubs"
0.0619732275656916,0.768468021814576,0.508180466038671,11.6385721368369,0.347050074367873,0.0867625185919683,0,62.4442240951909,2.03272186415469,0,22.1120475954388,"s2lam030_230805","Shrubs"
1.8035824583076,3.42186534898085,14.1692402717727,2.89067325509574,0.16059295861643,0.592958616429895,0.0123533045089561,71.0562075355158,0.271772699197035,0,5.62075355157505,"s2lam030_230811","Shrubs"
0.989976488058409,0.853854720950377,19.8490285855711,21.0988739017448,0.185620591510952,0,0,55.3644350946665,0,0,1.65821061749783,"s2lam030_230826","Shrubs"
3.3222998651465,0.331004045605002,4.47468432021577,33.0758857423072,0.0122594090964815,0.0858158636753708,0.0367782272894446,58.2321932082874,0,0,0.429079318376854,"s2lam030_231025","Shrubs"
0.616979269496545,0.123395853899309,43.2008884501481,6.47828232971372,0.246791707798618,0.40720631786772,0.0246791707798618,45.5947680157947,1.50542941757157,0,1.80157946692991,"s2lam030_231031","Shrubs"
